gen,deme,hypervolume,diversity,convergence 
1,0,0.09281087257780553,0.8248182759284021,1.2318990849753764
2,0,0.09318611749642174,0.9004924007646368,1.1821628190203373
3,0,0.09608487515454994,0.9356934904000713,1.140503686366483
4,0,0.10553974528478254,0.9972212274785105,1.1159407046517758
5,0,0.10600389710766014,0.9961973393683676,1.0860797133624323
6,0,0.11091954548976775,1.0521077313391494,1.0888580713832272
7,0,0.11587055719049313,1.0446130665531579,1.0596948822342014
8,0,0.12027564194875828,1.0057081373965548,1.0556259432286068
9,0,0.12170974335424406,1.0508620941602722,1.0376402501368107
10,0,0.12541462041406645,1.1431165424771506,1.0286226159385436
11,0,0.12879384414492784,1.0626350649096576,1.0231778912395255
12,0,0.132290534967938,1.0817241285175083,1.0030062502328327
13,0,0.13262188796572863,1.1523221005406068,1.0002661772150838
14,0,0.13365896164459123,1.151524703206871,0.9904343156743354
15,0,0.14142877199340456,1.1934045106091193,0.9689478651083443
16,0,0.14212829362849674,1.212638601790389,0.9658048172137204
17,0,0.14385644026135339,1.129895374061621,0.9686712526867898
18,0,0.14663265321838315,1.1615609976784824,0.9612988494757781
19,0,0.14878008395550063,1.1119940840624194,0.9524115862476503
20,0,0.15245241053800507,1.1235289700019424,0.9552148478266583
21,0,0.1544689357332712,1.1067905509609508,0.9582122775008686
22,0,0.15447092171702326,1.1254655119460242,0.9466116626144061
23,0,0.1556953120267124,1.1959163541061446,0.9435855167819048
24,0,0.16256188232621374,1.1082601694590368,0.9512227017942962
25,0,0.17281701936419805,1.2039486370593189,0.9465831793157795
26,0,0.17573827820595883,1.1061663770053378,0.9279577963560618
27,0,0.1757530299115957,1.1019571467208624,0.9242078065884362
28,0,0.18008528157753015,1.194041330881089,0.9293269216625675
29,0,0.1805495515189608,1.2002674665761879,0.9341000757918009
30,0,0.18152230364185898,1.1422405032657996,0.9398785507562427
31,0,0.18194812450985978,1.1609099559684735,0.9324769039672254
32,0,0.18831562378674677,1.0969608165113642,0.9169442888033488
33,0,0.18833366035885518,1.2102619636530165,0.9157722110388872
34,0,0.18841490229377034,1.1520267223932301,0.908635072333474
35,0,0.19294981278788262,1.1165451710244616,0.9051599071795883
36,0,0.1963064920488015,1.1676447976511157,0.9173568741178315
37,0,0.1979852035554326,1.0988005016153377,0.8978575658421106
38,0,0.19835983985643535,1.064259083090363,0.9076561407767948
39,0,0.19883377028363186,1.055415836356125,0.9018096433713785
40,0,0.20636204483548148,1.040763683864195,0.9042524740415687
41,0,0.2172469206394616,1.0339979938959614,0.8819061037384387
42,0,0.2174347121939253,1.1224125170323411,0.8813471147337336
43,0,0.21755644645898856,1.0617010885386124,0.8669056462646448
44,0,0.21842221791846497,1.1673916374627478,0.8662411284945032
45,0,0.21887221710314966,1.1072929432125016,0.8739393464850161
46,0,0.22260703012802457,1.0834701557600723,0.8764907834041202
47,0,0.22261710840943344,1.1604424264401214,0.8872151700835381
48,0,0.2238013918857889,1.1322487561621055,0.8675659395847304
49,0,0.229853645252733,1.0761507716535201,0.8541041236777294
50,0,0.2315633771740998,1.1559200778323513,0.8573104310918235
51,0,0.23178700230371418,1.0647175089272083,0.8420008549881961
52,0,0.2436494554021997,1.0811735915313243,0.8219513320942068
53,0,0.24447155475360177,1.1992667312231609,0.8272419178550678
54,0,0.24499959009664005,1.1659273892536317,0.8350237138884626
55,0,0.24502624647960713,1.0973650231702483,0.8204384500297321
56,0,0.24509879691703454,1.0587106200388692,0.8219871106986472
57,0,0.24537932705759735,1.1762264917839649,0.8331762780481115
58,0,0.2471488878070082,1.0858134522665914,0.824526247300729
59,0,0.24777322140234642,1.0611965665488803,0.8153306179310732
60,0,0.24867562510621222,1.0857543679628263,0.8153448038213759
61,0,0.24986824285866582,1.153572718960852,0.8189416134736188
62,0,0.2517234247971331,1.0890858100420673,0.8149264134853174
63,0,0.2626822381466386,1.1280013438263699,0.815447675618183
64,0,0.2629370622875537,1.0774743084257303,0.8067777925443467
65,0,0.26347343895412256,1.0977114298611244,0.8093701723259291
66,0,0.26421744180959533,1.0786116360018285,0.7867608814735819
67,0,0.2651867776984734,1.0832702748912748,0.7787070744919272
68,0,0.2653467941943093,1.135970985071547,0.7851687571699802
69,0,0.26537361591479325,1.1230620645081442,0.7843551871216691
70,0,0.27337725951887,1.1204493333553123,0.7770973827085238
71,0,0.2733808156791142,1.0972934732050001,0.779802145468407
72,0,0.27793644988915484,1.1977709790214546,0.7685284662761657
73,0,0.27835888459303787,1.0941296875567923,0.767552031551668
74,0,0.28153226262815795,1.154037385133516,0.7684647598107874
75,0,0.2815323096324459,1.191652791583865,0.7656285802930334
76,0,0.28155268673813466,1.1793410609551667,0.755368077714222
77,0,0.28248406638534096,1.1297448806627879,0.7563527114129457
78,0,0.28248731387434445,1.1437439619250074,0.7587717801374044
79,0,0.282569571220032,1.0965563528482467,0.7459827402246969
80,0,0.2849956713741603,1.2077579189078058,0.7422998693405334
81,0,0.2856481037111415,1.1318516905007636,0.7406346567411246
82,0,0.28578634597043073,1.110440464534928,0.7408259228050451
83,0,0.28583983378366207,1.1857735632920698,0.7367030643110158
84,0,0.28717480968485964,1.128088933066874,0.7297167165727072
85,0,0.287212853637295,1.1107175522198076,0.7328098888647628
86,0,0.2936052365113312,1.2160532690235473,0.7297051774926335
87,0,0.295047355772507,1.2361540538480429,0.7267908432866083
88,0,0.29677856752332843,1.1283693180679897,0.7229243268711715
89,0,0.298296254290146,1.1413037823426746,0.722521560655536
90,0,0.29889203560151234,1.1633109548350966,0.7254245743553459
91,0,0.2997264776351207,1.2228632365507799,0.7265599989158122
92,0,0.3053872979033553,1.1440697419974757,0.7175201568459535
93,0,0.3066561738107954,1.1263812046766364,0.7176297620711788
94,0,0.30669521483302364,1.2198960716732439,0.7189617741751974
95,0,0.3067054968021311,1.1603077936155328,0.7195973536993945
96,0,0.3067947171313166,1.1644337546679877,0.7186648504820311
97,0,0.3121616500835291,1.127306576857078,0.7197432160751883
98,0,0.31216256982589324,1.1402248677523887,0.7152876070790389
99,0,0.31217412571057374,1.1612740038631149,0.717347956207498
