deme,gen,ind,fitness 
1,1,0.09806590326606192,0.9076832021904632,1.4910836918584136
2,1,0.09817737743697694,0.9621147467247465,1.453115942832405
3,1,0.10145733594101973,1.0387326710212894,1.4125907091391656
4,1,0.11568255339466063,1.022747809898711,1.3658698453117337
5,1,0.12617536236829582,1.1075886483128958,1.3111465726317728
6,1,0.12784807181064883,1.0594599268829359,1.2724351829851481
7,1,0.13129937638822453,1.1461410856478274,1.2546406876438536
8,1,0.13227533599391655,1.110794651078111,1.197498951976934
9,1,0.14037967547145502,1.1147380186296683,1.1677070687444395
10,1,0.14775400787072038,1.1018381501548105,1.1404854192162783
11,1,0.1514616705715834,1.1845744888665666,1.109838061855492
12,1,0.15445838230024225,1.0647451935479415,1.0927300292647424
13,1,0.16551244820207017,1.0871481691009055,1.0826132275666978
14,1,0.16965087925640968,1.061922607864763,1.0634557753959886
15,1,0.17513556704949926,1.0478487399594567,1.0478433878243825
16,1,0.18692231542534102,1.176671250048103,1.0391899995172673
17,1,0.18993722497312726,1.2370627460228454,1.0374409846284756
18,1,0.23424337012716648,1.0597007441680628,1.014183641996778
19,1,0.25119527292622235,1.0524115281043553,1.0099544874284927
20,1,0.2522327608400684,1.0363234807251598,1.002467416430348
21,1,0.2575924078716165,1.0916125845828761,1.0284002629629616
22,1,0.25947254356433996,1.1605580172645895,1.017288090444874
23,1,0.2622330745353952,1.0597964289376451,0.9829064638283666
24,1,0.27126190236749936,1.122805442394217,0.9742342472743164
25,1,0.27799784942539746,1.0218161526134324,0.9480517808593526
26,1,0.2909580605470563,1.1158745799798078,0.9289957774675809
27,1,0.2950461595102121,1.0714448510354597,0.9216145045565471
28,1,0.3224949455988115,1.044852050148277,0.9329827709045774
29,1,0.3265077553485407,1.0315360324183365,0.9122652111718423
30,1,0.33171913572685385,1.0626218597077166,0.8921000527456865
31,1,0.33655369505515786,1.0418703066100217,0.8598168438679188
32,1,0.3469181868160537,1.1020229530498458,0.8491694683195464
33,1,0.38138369995167465,1.0347184799740443,0.8451589869726209
34,1,0.38229490268937627,1.0048317862436913,0.8320889260718386
35,1,0.39540507953803006,1.020614502096085,0.8082925713000072
36,1,0.4065039534882469,1.066535987350659,0.7745130995466978
37,1,0.41930473447713573,0.9422992150742597,0.7672982736146438
38,1,0.4247122290653837,0.9626331639787751,0.7398265026819957
39,1,0.4260813213063855,1.0241186543933007,0.7350390400840694
40,1,0.44496207624998174,1.105148252368917,0.7298921576431109
41,1,0.4536605992124378,1.001354681007437,0.728208628281035
42,1,0.46276593294038737,1.005270258156492,0.7125790644535699
43,1,0.47345520692877124,1.0516526847239556,0.7063795294255836
44,1,0.48060986583699417,1.001153152206388,0.6959484676767268
45,1,0.5007990641012309,1.0098167672238394,0.6682131385462153
46,1,0.5095803346418536,0.973964144570704,0.6805281819464529
47,1,0.5205478500937856,0.9906524177398108,0.656823269533705
48,1,0.5433300903939292,1.049829159913545,0.6377204128761329
49,1,0.5490087540181116,1.1101479681546966,0.6489651580836859
50,1,0.5558651417275801,1.097697748358448,0.6657284956470416
51,1,0.5629182160151446,1.0509059745031415,0.6178590763846012
52,1,0.5638686887407227,0.9890671594306015,0.574378297855008
53,1,0.5833323645892701,1.0733765505820807,0.5876945627429505
54,1,0.5886465164441012,1.017956154849123,0.5693197423754138
55,1,0.5919412672525646,1.1270659675368826,0.5588718103568604
56,1,0.595841853022972,1.1315809608118235,0.5380196885688369
57,1,0.6176387810127332,1.0635265062833388,0.4979990578517431
58,1,0.6294424682778202,1.050261218025508,0.48067854794481846
59,1,0.6295604965838086,1.1279740253138757,0.48350428665276624
60,1,0.6313330006440909,1.158224107421763,0.46405325561245914
61,1,0.6351611671772843,0.9973050310985025,0.4381102007028098
62,1,0.6404382708667943,1.0083279661321014,0.4397099622894866
63,1,0.6409067849314228,1.0544862307110368,0.4150270346066531
64,1,0.6606566360813733,1.084922009269239,0.42106679503812083
65,1,0.662129081922674,1.2004023832406365,0.43816371081220246
66,1,0.6624295453568524,1.029040596367528,0.42758810895121635
67,1,0.6630619936819756,1.1119523733937815,0.4420835287622186
68,1,0.665172247976132,1.0322006700761428,0.4311164112329181
69,1,0.6717349346463664,1.1706967322172062,0.44143786930595086
70,1,0.6785204995571086,0.9714028169612329,0.42537091919833814
71,1,0.6788990751536556,1.0314579664231092,0.42882711661991074
72,1,0.6859067129041836,1.0708650738201366,0.42109512362573964
73,1,0.6861000265927345,1.150630932201574,0.4170579153540441
74,1,0.6952282996520163,1.1560723268879158,0.40626366434231465
75,1,0.6974459860625467,1.156277826990411,0.3971313598677594
76,1,0.6981055734481587,1.1963159054290349,0.39810986571579143
77,1,0.700129199818942,0.991185507511848,0.3780038932427467
78,1,0.7045936807557656,0.9742360468894787,0.36829374383864844
79,1,0.7055409746815988,0.961129748857886,0.35862994713818286
80,1,0.7057439539957758,0.9792126514499518,0.36276373622988495
81,1,0.7093514095332514,1.0063284628768423,0.3558983112695465
82,1,0.7095362682858831,1.036242007065243,0.363389212953579
83,1,0.7118572785490802,1.0787796763947668,0.36327308408094855
84,1,0.7137703121353713,1.0725799085655752,0.351879069020758
85,1,0.7170977445924861,1.0861630280437802,0.34615940933212613
86,1,0.7171696700711877,1.1344866088118584,0.34207600877287897
87,1,0.7172042362733022,1.2500100983602476,0.34949840144666
88,1,0.7218841995884736,1.3097828313642592,0.352338476925383
89,1,0.7288452989686487,1.0199685474026152,0.34013312743687224
90,1,0.7289536725005885,1.0195786114366827,0.33131134860752415
91,1,0.7296482274206435,1.0082450928729971,0.3299009832578003
92,1,0.7323902673995214,0.9848495135279985,0.33219691927233985
93,1,0.7335073230938485,0.981380245805668,0.33072294888264325
94,1,0.733596942588121,0.9440733549046377,0.32662392734224427
95,1,0.7338070180116268,0.9423518254155169,0.3397314815716603
96,1,0.7344870145522376,0.9360915760609902,0.3444206981825248
97,1,0.7361209077810984,1.0450505017424256,0.3610670444812813
98,1,0.7398119714919971,1.0767380645229472,0.36357832338479845
99,1,0.7401983264550318,1.1910621708735292,0.3838830882511239
