gen,deme,hypervolume,diversity,convergence 
1,1,0.0907713108480242,0.8882651568625285,1.4612226131072048
2,1,0.09107785797081487,0.9894484021013756,1.4034487002239382
3,1,0.09391143128524969,0.9502012606420324,1.3544588806798743
4,1,0.10764527132518902,0.9894662974836166,1.3023379933654882
5,1,0.11326474861212268,1.0483530732090278,1.2765104684902042
6,1,0.11883814556355203,1.05043976692569,1.240748211617623
7,1,0.12983361167686078,0.9999670003113813,1.2115825099013138
8,1,0.13360049097499613,1.0280058696873429,1.231323042775012
9,1,0.13868292568701165,1.1098745071828948,1.1847819503215313
10,1,0.15102991362037158,1.1320069703568292,1.163857702123871
11,1,0.16267654703903267,0.9931867134707836,1.1440940621329205
12,1,0.17694112912143117,1.0859958216596222,1.13437031014041
13,1,0.1788129129072647,1.0391330069463305,1.1328267485166195
14,1,0.1967684943791875,1.1632329504699768,1.1318208616157197
15,1,0.20135454531124464,1.0046327101350898,1.113259444276179
16,1,0.20776961612989384,0.9941360009843089,1.097373574706042
17,1,0.21032388726848408,1.0629657997678965,1.0836435498563213
18,1,0.21538715948023043,1.1720062244764868,1.067643505829375
19,1,0.21697531206145754,1.0128013353196048,1.0571486810962114
20,1,0.2215704469722232,1.0397082900024786,1.0346994633688011
21,1,0.23437756774436858,0.9717804316457004,1.0201799587771039
22,1,0.23514096093357034,1.0851219353801107,0.9991385021851863
23,1,0.24058078028599147,1.1351479799557305,0.9979220323598689
24,1,0.24562425095435786,1.0603194464103967,0.9883579495524114
25,1,0.2672809013564199,0.9995394777359093,0.9577773504974131
26,1,0.2693580422894808,1.0093880591520494,0.9512782547537031
27,1,0.27176718735255034,1.0047816568133339,0.9466660958463426
28,1,0.27207941345297676,1.0135710454593587,0.95526108225174
29,1,0.2762059242607478,1.0294410078049059,0.957062833326401
30,1,0.28516073630602345,1.0351834507629143,0.9656151869515492
31,1,0.29070916740458097,1.165766468627385,0.9391739974059687
32,1,0.29637589969731154,1.217253824176468,0.9393276230620281
33,1,0.30428435580700675,1.1608339527461196,0.9307726091939924
34,1,0.3095400097945845,1.1888480890280493,0.9345067855755167
35,1,0.3200871066215372,1.2140895618268985,0.9112676046905064
36,1,0.3429082856582271,1.1442983038772676,0.8881534398720768
37,1,0.34313462752997476,1.1955134422623992,0.8630143633616634
38,1,0.344394490102297,1.0356767880171593,0.8514268946641637
39,1,0.34635888428376216,1.1879273079075099,0.875847627837705
40,1,0.35126205276248856,1.0140759947348057,0.8367860292328706
41,1,0.35243385920247877,1.02123685829214,0.8012770983685665
42,1,0.35550879690281323,1.0160123973146238,0.806696757623295
43,1,0.357492788958034,1.1431405693276775,0.8109005595723494
44,1,0.3639669597365951,1.0814310186301619,0.7903004980713756
45,1,0.38008410728387015,1.1956829303190266,0.7830532505820917
46,1,0.39307019944537863,1.0327550092690798,0.7906903432075342
47,1,0.3945772033392265,1.1069040721299876,0.8060438244973683
48,1,0.3954315349023508,1.0335839726361675,0.779240452484032
49,1,0.42577142254709777,1.1399274905486916,0.8079978158910506
50,1,0.42771199998777926,1.0502233134267465,0.8274622108910544
51,1,0.4320044973250361,1.0909858050408545,0.82890686317077
52,1,0.43221252926548476,1.0824988308956793,0.8388718559646596
53,1,0.43260320759292636,1.1402319543176587,0.8272504543386185
54,1,0.4403921178394961,1.2388754453247703,0.8030192920625364
55,1,0.4482340097319986,1.1188578768947213,0.7626702172396657
56,1,0.45002213694008175,1.1400644143549066,0.7374324319506715
57,1,0.4519975651188075,1.1115901901969985,0.731251458485404
58,1,0.4584356061040378,1.1360858228031716,0.7555265883709895
59,1,0.4609038288884859,1.1394961223536935,0.7329985323257012
60,1,0.4698758969416111,1.0929486300581337,0.7066653609768825
61,1,0.47648275691631153,1.0215234020813106,0.715535700856329
62,1,0.47872918381640706,1.0433984903527382,0.7168522327346509
63,1,0.47956427510335975,1.0087067117465551,0.71902334968255
64,1,0.48331579726363166,1.0620715099253089,0.7168847214358577
65,1,0.48700768249079524,1.0482627816817367,0.7305655982067244
66,1,0.4983470251922199,1.101335776132449,0.7167362825468806
67,1,0.5047780801379069,1.1273761523234014,0.6723561070608444
68,1,0.5073831374974,1.1277272001087157,0.6466431395981966
69,1,0.514429869236671,1.0079462439802442,0.6612261277396732
70,1,0.5150545232283034,1.0025128241136523,0.65057315374392
71,1,0.5170971630935518,1.0263974868157424,0.654204439755735
72,1,0.5174642565369842,1.0202209775576008,0.6630845399192642
73,1,0.5206468161301252,1.0439732122659562,0.6713372709632516
74,1,0.5209928027270488,1.1423074990385487,0.6539204586721238
