gen,deme,hypervolume,diversity,convergence 
1,0,0.41987761140863866,0.874495549603293,1.1280059967607823
2,0,0.42895290141430437,0.9264427929466046,1.097375039675401
3,0,0.4301526487970043,0.9718444627672157,1.063028600737339
4,0,0.437658887160867,0.982962043450654,1.0194375102870068
5,0,0.45932997650868146,1.0321310835442268,0.981366505100453
6,0,0.47256455789727136,1.0910272188658907,0.945082714543062
7,0,0.48031449971432133,1.1069759269755348,0.9176179352168901
8,0,0.4856788231611982,1.1654487056460379,0.861726306602914
9,0,0.5024029004640076,1.0254401332097174,0.8459429390501583
10,0,0.5167849472815705,1.147976256290679,0.7811667007214844
11,0,0.5262720828288661,1.1499246649810593,0.7914012807470647
12,0,0.5500409869243031,1.1370646121726673,0.8005064545066823
13,0,0.5579916183371234,1.0952622032789927,0.7901950012725913
14,0,0.577996148648057,1.1811944377800894,0.7574155731784706
15,0,0.5901606795299883,1.2330633864780838,0.7254179078790205
16,0,0.5939738987870479,1.0683570545884764,0.7363193722639584
17,0,0.5961103593134945,1.1124572328803481,0.691550534954023
18,0,0.6155237449115166,1.1532703257617305,0.6549481426242287
19,0,0.6212000885205332,1.077079094722152,0.657268648155676
20,0,0.6433206835869124,1.1058235602152142,0.6357747882424709
21,0,0.6453105854882416,1.0969785261678866,0.6239910657798199
22,0,0.6511576671368539,1.2080943090493734,0.5904098020455077
23,0,0.6616882471594894,1.1803420708614762,0.5866102079322525
24,0,0.6662214199863866,1.0882540193967871,0.5708355959787796
25,0,0.6843573230586176,1.185831399410401,0.543211106765051
26,0,0.6968638030118144,1.1586976397764712,0.5044790669005
27,0,0.7084810522110278,1.1389651692474636,0.5094220097655998
28,0,0.7107177304365716,1.118449123304678,0.4907470410234838
29,0,0.7196616872128834,1.118039261018335,0.4762163462726025
30,0,0.7325915395003776,1.1149439039959703,0.45169294156255885
31,0,0.7368156875185057,1.1973642401053024,0.4140252085798951
32,0,0.7388971195413598,1.1596580686941342,0.3993196067202705
33,0,0.7458647790761131,1.1660842588644802,0.3720156200048632
34,0,0.7478708030539835,1.107613305798882,0.35715877778768607
35,0,0.758168152896035,1.2175273634099189,0.3609296537820436
36,0,0.7613934253298535,1.2386193346244274,0.3722806749668041
37,0,0.7639353140214588,1.211172277147694,0.37231677620587345
38,0,0.7658599973447978,1.0698618885117241,0.3312303797886291
39,0,0.7720416826060457,1.1819720063390262,0.334238339301607
40,0,0.7749276556371198,1.0551778541762367,0.32556756240451806
41,0,0.7844506880180461,1.1122667138832372,0.32310803686305584
