gen,deme,hypervolume,diversity,convergence 
1,0,0.1613208399448939,0.8388019779207495,1.1687712628720186
2,0,0.16841517416255544,0.9110637322285703,1.1019627085382313
3,0,0.1818342084049797,0.9615943816262272,1.0780138372654453
4,0,0.19358845458509785,1.0143391231370253,1.0313329521621741
5,0,0.19959477815557175,1.017076145198367,1.0016578969267134
6,0,0.20938903281548352,1.110538643356875,0.9880082255867644
7,0,0.21731502914245185,1.09290894666869,0.9785885853504181
8,0,0.21979816148812567,1.155612859910155,0.966097160387077
9,0,0.22778537064839005,1.0931788007210224,0.965975061513247
10,0,0.2286115060747449,1.1209686888999022,0.9678572957035532
11,0,0.23959169179521675,1.0391247065047509,0.9446492067712416
12,0,0.2499414991596233,1.1415291233587288,0.9204219083008809
13,0,0.2546365706146085,1.0010083763509339,0.9087833749989528
14,0,0.2662784488452563,0.9779569738181476,0.9003828326191275
15,0,0.26781703964616055,1.0794676884240106,0.8885614692495066
16,0,0.2767031669242095,1.061755678684169,0.87692550918605
17,0,0.2786581460612711,1.0563320242294834,0.8641278596231526
18,0,0.2818850582850134,1.074112948399013,0.8618328806710874
19,0,0.2890784553334265,1.0167632111228757,0.8606242699402
20,0,0.29711777510661697,1.0650822975955923,0.8419540092135143
21,0,0.3081646452120033,1.0969259868377217,0.841388908550149
22,0,0.31030651030922635,1.0693290233388844,0.8299074454787627
23,0,0.31236107853557105,1.0389574573829827,0.8196982478368724
24,0,0.32103355562409885,1.0163647670721276,0.8080653147545659
25,0,0.3217319667420842,1.0026692380850222,0.8042174619404322
26,0,0.32217173517046294,1.1539734700324886,0.8103116941272249
27,0,0.3237029401986074,1.0990380750591828,0.7894794659491327
28,0,0.3248250951614014,1.1302858612444944,0.7898391047080101
29,0,0.32834606476551914,1.2709847443575213,0.7964862134537195
30,0,0.34150243665630503,1.2649254083403731,0.7981051455812662
31,0,0.3463907992890723,1.2398148192907694,0.7885047749356526
32,0,0.3477305995072677,1.0280186946771572,0.7799936270314507
33,0,0.349837431977317,1.0580388793654898,0.7630122586798195
34,0,0.3501798809304762,1.1150368331412752,0.7857960495504379
35,0,0.35672926990606724,1.1198713876097686,0.7918713518315396
36,0,0.3677647698923036,1.0817949461516039,0.7919214806498321
37,0,0.3691344274738358,1.1247730605259738,0.7829041313033029
38,0,0.37045529500186974,1.2141994959066522,0.790161166147727
39,0,0.37874578612543947,1.179761461664998,0.8234351214800915
40,0,0.3862902866689446,1.0542619968618299,0.7925256875952079
41,0,0.38919296363761907,1.1339383795780342,0.8083582116693879
42,0,0.3894580066666576,1.12001428981552,0.7892080010379906
43,0,0.38995845203952717,1.1587342574976949,0.776794933928366
44,0,0.39151482488034767,1.180085342283833,0.760073575455936
45,0,0.39166852422328546,1.0470723620479538,0.7443816599771313
46,0,0.401561028245211,1.0250585124175136,0.7504469949075339
47,0,0.4019231986695752,1.0658641443434929,0.7515498377733604
48,0,0.403101281681167,1.2056418052240159,0.7520531585632245
49,0,0.4060222143886947,1.1725000734869104,0.7455736582835245
50,0,0.40628367419746975,1.1525481654693546,0.7446709906560276
51,0,0.40729159405491705,1.2434504632810608,0.7430583064633286
52,0,0.4139194720134027,1.2006198053499475,0.7309328067030523
53,0,0.4155800558378132,1.1836149868281427,0.7538897723443752
54,0,0.42312114756884545,1.1387160095870086,0.7313081991079425
55,0,0.42389485522319326,1.1183501728254703,0.7208701754838263
56,0,0.4250843244788061,1.2083153491167884,0.7441090588271589
57,0,0.42729399962320463,1.193600849852334,0.7305520714864022
58,0,0.4329739298568026,1.0448563961560324,0.7251495379566377
59,0,0.44277154259542495,1.0742072062615946,0.7394246515851787
60,0,0.443211592957379,1.0668757111827893,0.7374872694383785
61,0,0.4440854920080306,1.128118078269262,0.7406219498377129
62,0,0.44826881227635884,1.092884869925218,0.7130710001978908
63,0,0.4487795847463167,1.2321947233916344,0.7125904340997803
64,0,0.4519943368012242,1.2515166586425621,0.6886083375318163
65,0,0.4530912816658231,1.2170408466153289,0.678329012335986
66,0,0.4542584505016181,1.1717829478958326,0.6685838333077762
67,0,0.4575752362014018,1.199637851363577,0.6651576558294338
68,0,0.458293482394799,1.0988780151036213,0.6698855560353885
69,0,0.46041890697434806,1.0665381391484048,0.6577372115106822
70,0,0.46343718175779913,1.0704561522970732,0.6593133812549149
71,0,0.4655212126645356,1.0998738850900918,0.6737279827759345
72,0,0.47143552968687225,1.1852090373965973,0.6942850344715743
73,0,0.4740234069570822,1.1529923799005133,0.6957728055651378
74,0,0.47515182437622666,1.2355201924989394,0.6806971050742477
75,0,0.47541902069862646,1.2250743373695687,0.6879426826026627
76,0,0.4776395657995506,1.2614163711960587,0.6937380015738961
77,0,0.47878316822378403,1.2742903814172803,0.6979416072488853
78,0,0.48273347817741596,1.2768602260009778,0.6931149461719963
79,0,0.48549845805076763,1.2828562934392906,0.6891739690700948
80,0,0.4902072057871328,1.1557924877633732,0.6833537487861343
81,0,0.4907484018473935,1.1342234209655824,0.6729318618227135
82,0,0.49212280464339864,1.0734216868678532,0.6686362312772917
83,0,0.49569282777484786,1.0952473568307037,0.65906020596384
84,0,0.4958403272137799,1.0879732205673047,0.6690671969561159
85,0,0.49597755156208084,1.1368573592697826,0.6810450240638924
86,0,0.49618377007074116,1.1143111960548373,0.6990027385924806
87,0,0.4970625138011839,1.1429374707226134,0.7157254222069407
88,0,0.4975317021989655,1.1684658381151836,0.715214349383895
89,0,0.498013223329728,1.0617539043406952,0.6758403784748147
90,0,0.4991509414724374,1.0785398401425528,0.6751875152696344
91,0,0.5004686894962009,1.1577885858519399,0.6661124760716365
92,0,0.5007592064531264,1.246427456817781,0.6731214022534224
93,0,0.5045254580648333,1.0246017001305854,0.6488363858679913
94,0,0.5049159191362124,0.9940556298197243,0.6464325663401175
95,0,0.5062481951862979,1.2655366453263392,0.6571378655025203
96,0,0.5066047064392601,1.2410022029034917,0.654022982380949
97,0,0.5069660254497654,1.1885497248659187,0.6423355426236371
98,0,0.5087632056621821,1.2587921806556654,0.6589590753578263
99,0,0.5092785068096597,1.3141843013774352,0.6621141217299418
