deme,gen,ind,fitness 
1,1,0.12119957748273633,0.8455523297999779,1.2661304683937182
2,1,0.1271290842806901,0.9322507722846447,1.185078039736929
3,1,0.13127345634688117,0.969712093208653,1.1371780064706836
4,1,0.1406508186745667,0.9806564715827157,1.1373633438867323
5,1,0.1495704301486787,0.9491715542685717,1.1212088878171276
6,1,0.1547903019066923,0.9935551472370973,1.0913850301837893
7,1,0.16406318400098435,0.9569235708821738,1.0728917921833645
8,1,0.16743525164473355,1.0047182542833437,1.1031250250862772
9,1,0.17451963556508635,1.0272318089635788,1.0951557314440448
10,1,0.1825797887901388,1.0042676237690524,1.0588696958882924
11,1,0.18866013132438056,1.0014905083598618,1.0380649486017053
12,1,0.19073435944572031,1.0728499870281882,1.0319998587819519
13,1,0.2100002903200141,0.9627169148469209,0.9953367599426716
14,1,0.21551203474240427,0.8990878551281396,0.9872011967002766
15,1,0.2196080642887863,1.0262471691019892,0.9613269334579154
16,1,0.23013614273796038,0.9619801186898175,0.9492118523396096
17,1,0.2349524424851071,0.9816251715412234,0.9479602660981629
18,1,0.23728952050025812,1.0682574392397683,0.9560431300631127
19,1,0.24263410556294013,0.9976307315369354,0.9386068266565347
20,1,0.2570685928284007,0.9895578483946212,0.9281817303996794
21,1,0.2604835806502612,1.090384264138472,0.9004723738404333
22,1,0.26904118015504624,1.0226189142352604,0.9097403709055892
23,1,0.2698290999153667,1.0999430393569953,0.9054750805512387
24,1,0.284998568834618,0.9949638238186577,0.8836344325457091
25,1,0.2888160883024065,0.9934192551514498,0.8634156367480748
26,1,0.2931813674535451,0.9596204226819329,0.8504111151475054
27,1,0.29347286673103057,1.0685117793492487,0.845292019700542
28,1,0.3036486949993217,1.1313915647108619,0.8385168199369228
29,1,0.3109090628966933,1.0490832144089135,0.8270031104220641
30,1,0.31213157532458435,1.0356002734614271,0.8303567907386162
31,1,0.32242099546080044,1.121838719259773,0.835443292712621
32,1,0.32432468091738453,1.1192956807158227,0.8183539251014893
33,1,0.33489728594582063,0.9984227826851216,0.8014129788160254
34,1,0.33751372462220075,1.0837093907316675,0.8121397776738978
35,1,0.34013801423795237,1.0577503040368903,0.805226663954291
36,1,0.34352139094138234,1.0914464997255986,0.7952389190209239
37,1,0.34590286587609437,1.0559142799752725,0.7789733338671028
38,1,0.34734561241309436,1.165391346497605,0.7848308257944872
39,1,0.36189492494512343,1.1109822109672303,0.7705257665292614
40,1,0.3632455648991948,1.1749838504216732,0.7523600470403746
41,1,0.36619536702019806,1.155351991009282,0.7524964975426989
42,1,0.366859073074072,1.1309699015260652,0.7501530718458898
43,1,0.367887835730805,1.1049021465979207,0.7648162391599742
44,1,0.3713134547497556,1.0621469524864113,0.745930847063766
45,1,0.375573918252904,1.1266316433192762,0.7463313598898385
46,1,0.3788227676609628,1.1136176264823447,0.7364887452281343
47,1,0.3885474781266944,1.1133442878068824,0.7515487963612665
48,1,0.3906666082260149,1.1533617163832837,0.7437356078320815
49,1,0.3910546123067024,1.1170633557922598,0.7431601843376047
50,1,0.39347821231354196,1.1081969968375198,0.7548878239359118
51,1,0.39694626126582583,1.1619606272595309,0.7364226982409148
52,1,0.3974744643314461,1.1955318276176048,0.716731947488429
53,1,0.40970949968401726,1.2321988167354203,0.7268511987907039
54,1,0.4143769744925069,1.2599006062271167,0.7391384175848186
55,1,0.414932639375783,1.249725868296686,0.7285137184022383
56,1,0.4158488328483819,1.2414540777772936,0.7376547255732377
57,1,0.4176692396943992,1.1835822841298544,0.7429021258327854
58,1,0.4195457327500422,1.1888542060125438,0.7163360841295402
59,1,0.4208864045604924,1.2157601521878463,0.6771076515649607
60,1,0.4294084970810085,1.2989591446716686,0.6668604200479713
61,1,0.42978482141278435,1.2349311428635967,0.6756708352985354
62,1,0.43091715541779535,1.1097024755541791,0.6704849246080888
63,1,0.4333602654804027,1.2380206546667865,0.662827936362922
64,1,0.4334863304131656,1.2547332521802017,0.6587643928485392
65,1,0.4340318664183733,1.1910437948827395,0.6504293318112109
66,1,0.435172844941066,1.2586480694211715,0.6582355126745768
67,1,0.43559403626361115,1.181368864746472,0.6639026969542763
68,1,0.4380559810527545,1.2364772017295143,0.6643923581924126
69,1,0.440176669136806,1.2537324563767251,0.6716673840801499
70,1,0.4402877129355855,1.2408293162487922,0.6564896850734179
71,1,0.44217198912371514,1.2830070141333896,0.6586438261631223
72,1,0.44671237257206836,1.232564331601618,0.6547137394822828
