deme,gen,ind,fitness 
1,1,0.4938069780889423,0.8802612444624305,1.060888096800913
2,1,0.5033217992214735,0.9478507205717621,1.022568626622252
3,1,0.5260913036375675,0.9230999396602508,0.9769814118368553
4,1,0.5348397975881757,0.9515207615260508,0.9254037483256258
5,1,0.5424096233299326,1.001130105116643,0.869415059794569
6,1,0.5550916388373041,0.9823161820838772,0.788870167137653
7,1,0.570745609109256,1.005425420398621,0.7594827771617922
8,1,0.5748045058881085,1.0583409445937648,0.7109753787744718
9,1,0.6036128098402105,1.0048110975969808,0.6682321376285604
10,1,0.6092142373089121,1.0278010963115434,0.6545797188589443
11,1,0.6177009245567667,1.014240832443905,0.6018858862769898
12,1,0.6259822187402431,0.9849253046420261,0.6292403298257834
13,1,0.6276057486439582,1.0206667229435888,0.5983057748300994
14,1,0.6319460337920522,1.0878806710453666,0.5294592117394781
15,1,0.6651110092817774,1.0651924986707202,0.5027219497546969
16,1,0.6693789970795482,1.0921794645219616,0.4858028065409166
17,1,0.6714516749354585,1.0468758873452453,0.46737296792146626
18,1,0.6839287788946679,1.1232556880643734,0.446317428081014
19,1,0.6850879219423378,1.0778427508695043,0.4695012674787468
20,1,0.6889183201027455,1.106691614859402,0.4338784415730009
21,1,0.6919239727926557,1.1273737980250964,0.43069508189504135
22,1,0.692109675414985,1.078936501573338,0.4332978036299732
23,1,0.7003270372353443,1.087438633697723,0.4187485126386367
24,1,0.7020709563707077,1.091553270258772,0.447107246878513
25,1,0.7063862591365605,1.0236150490316123,0.4411213760937805
26,1,0.7162217853190956,1.0529985998628832,0.4174130692656427
27,1,0.7219369020003278,1.0228231522442575,0.4264621128377503
28,1,0.7249263116736634,1.0509064164819315,0.44638933284902604
29,1,0.7265339714949909,1.0264876909481764,0.44712818051468073
30,1,0.7297671614423749,1.000387840474055,0.4335126244314911
31,1,0.7348367205136502,1.0387016134950156,0.46986957176030153
32,1,0.7384195603973044,0.9609630885751205,0.4800439792115616
33,1,0.7411308245945181,0.9701510481031491,0.5240507462424611
34,1,0.7419253716893808,1.0047823703010397,0.5476284466942033
35,1,0.7485250727578945,1.0348223922863702,0.5020097889129126
36,1,0.7558233208630011,1.1036371990270117,0.5165831087708214
37,1,0.7560125092374498,1.0828205556198491,0.5277017720313967
38,1,0.7574136415556257,1.0715151155241136,0.5333001820973345
39,1,0.7610795733181122,1.0867060122299335,0.45924238540510226
40,1,0.7621925454624937,0.9823213191466621,0.47130058097134137
41,1,0.7649421799350389,1.0883846877580934,0.42416975143451235
42,1,0.7650403630437618,0.990447276638706,0.44718444402981755
43,1,0.7680954757274708,1.0161115421790905,0.4665834108671493
44,1,0.7700253416511944,1.057344776758327,0.46428218480537325
45,1,0.771379594322706,1.0559162654048404,0.4409821137138449
46,1,0.7741530676681304,1.0535070284291959,0.43665104881711037
47,1,0.7778363547791564,1.1340062686555077,0.4087060795149754
48,1,0.7799805487474964,1.0003158912560186,0.4326623302307682
49,1,0.7813726725570298,1.0081880955803966,0.40432652992534723
50,1,0.7857774627659935,1.132315401372133,0.35806751089742894
51,1,0.7873060990282339,1.1359664741819508,0.36204265612150943
52,1,0.7873751119795664,1.1533807486166097,0.31926794171640954
53,1,0.7883509506243311,1.0321983448174763,0.30411737937880645
54,1,0.7908699438658168,1.007794308390419,0.30626139473316444
55,1,0.7913023696985825,1.0506462459472325,0.3148698380991017
56,1,0.7921185082895889,1.131457068031469,0.3316420069361879
57,1,0.792436509602293,1.1375794356918891,0.32506508256205946
58,1,0.7943616217689106,1.1740315846087237,0.309504600394743
59,1,0.7954157219393305,1.1341150989823985,0.31508355532883914
60,1,0.7978521479463196,1.0257332077015104,0.2863146609832375
61,1,0.7987521271938699,1.0707681005079857,0.3146932130943281
62,1,0.7989192932532945,1.162028294996628,0.29626862888365557
63,1,0.7990635499480004,0.9398445134214017,0.28836270282876963
64,1,0.8015993774229669,0.9727049969028185,0.2634471992246269
65,1,0.8027576353795011,0.9610984184331178,0.27857258043129707
66,1,0.8033214806777181,1.0521302734548017,0.28832840786083047
67,1,0.8033561466293085,0.9981460266992424,0.30376019999949516
68,1,0.8036716803781637,1.1242449118979332,0.3334120816672055
69,1,0.8037826037160065,1.0845379498218048,0.28636334238500605
70,1,0.8040070761108125,1.034097223286613,0.3044643225612802
71,1,0.8042445313893613,1.1236843822304368,0.3169996682502283
72,1,0.8043551822193974,1.1026258872911325,0.29585807060017705
73,1,0.8045735535807487,1.159468404878799,0.29980493931915697
74,1,0.804821636174025,1.1735341162496855,0.29267237031214466
75,1,0.8049971000640049,1.222515980495437,0.3053790283844583
76,1,0.8054337096066921,0.9600737609197119,0.28832138164208315
77,1,0.8056550124756824,0.9450433766544309,0.30361208238862697
78,1,0.8058193994346846,0.9582677007853981,0.3057216215693734
79,1,0.8058502838890274,0.9775402152503502,0.32576596054718315
80,1,0.8068379068205779,1.0696020302895104,0.31866999220385095
81,1,0.8068552773675886,1.1327121687665096,0.3435867892386393
82,1,0.8074433918872506,1.1930167638636664,0.34491213004099486
83,1,0.8083770956392556,1.2505613964568558,0.303146998148101
84,1,0.808388577668457,1.0209983755144898,0.3110944120864424
85,1,0.8085993197632347,1.0157731172017133,0.3343070425847694
86,1,0.8087569070595111,1.0182120595756208,0.32632334155036774
87,1,0.8087919522317341,0.9785914183043516,0.3193685474954959
88,1,0.8088259877105225,0.9850848504225648,0.3387946420989815
89,1,0.8089007594111737,0.978580897667607,0.3580244570222837
90,1,0.8089662171587001,0.9633275576367382,0.38210390091633123
91,1,0.8089784236630276,0.9209737107160892,0.3581332658118575
92,1,0.8095031059794419,0.9146093465595538,0.36625536328277686
93,1,0.8095507135788693,0.9151442868855847,0.34623602527385056
94,1,0.8096000693560199,0.9011332584611027,0.3480235700551912
95,1,0.8096121581981275,0.8827102937635062,0.37506630430895876
96,1,0.8097007754122729,0.8756950061879162,0.3536426422474878
97,1,0.809707198148395,0.7973639963051882,0.37236146034763973
98,1,0.809771252417375,0.7807466764722434,0.3687394571331191
99,1,0.8098029309382382,0.7755365468892441,0.36392498412146485
