gen,deme,hypervolume,diversity,convergence 
1,0,0.081549885371387,0.8301153246932319,1.261842800585867
2,0,0.08267131486831933,0.9268106917645604,1.2147113834879901
3,0,0.09298560437172047,0.9506541866820282,1.1786619753446244
4,0,0.09894331612665487,0.9140032476948806,1.1541078056053027
5,0,0.10791194757516893,0.9602113908827723,1.1258765397985857
6,0,0.1207673773732722,0.9169722030389152,1.1132421984416874
7,0,0.1263330685227698,0.952364643789687,1.0754718198854205
8,0,0.12635634960267475,0.9516618722636827,1.0659062992455188
9,0,0.13038794232948342,0.9819454764273761,1.0395778627158796
10,0,0.13608922591323142,0.9990220580798771,1.0257808171689087
11,0,0.14199678049380682,0.9707562616831165,1.0143365135444695
12,0,0.14687962309498945,0.9983924842239974,1.0018598679916788
13,0,0.15541323267789128,0.9518009448634891,0.9793585325438964
14,0,0.16419252988652144,0.9905408546739364,0.9685974382212363
15,0,0.16592965471250073,0.9159501792937803,0.9525149826398521
16,0,0.17519855827766942,0.9458816484349175,0.9572967317886567
17,0,0.17642575114921905,0.9575031231974782,0.9342621517588053
18,0,0.1836201241165303,0.9105228874852944,0.914553221862223
19,0,0.19215689496556,0.9646771901861835,0.9162761553195471
20,0,0.19368356027393704,0.9392226471680037,0.9074986184488514
21,0,0.20112342983031722,0.9502137911111791,0.9049872182715071
22,0,0.2099149382390521,0.9108971853693204,0.8777782152692772
23,0,0.2251632462539682,0.9585412652779183,0.8819253483411493
24,0,0.22562330243166887,0.9068301386503691,0.8581827324804794
25,0,0.22698748453403822,0.9592055842302251,0.8479439756319073
26,0,0.23498995980272094,0.9427866151706531,0.8452515064071092
27,0,0.2410048994567434,0.9493642989270898,0.8388924266844823
28,0,0.24711979999766026,0.9199822675917216,0.8278596043121377
29,0,0.2525759535925064,0.9160344705101571,0.8306518258046072
30,0,0.25548572153683285,0.9629868067707854,0.8049782269749531
31,0,0.26924932731401907,0.9464887644196525,0.8086487395471466
32,0,0.2696709709930493,0.9351176227714899,0.799179261510233
33,0,0.2776096718082716,0.9380983799368664,0.7978147899476293
34,0,0.2786363588918485,0.9558877256524846,0.8180901325087007
35,0,0.2859774670866584,0.9806483787537374,0.8230903898243259
36,0,0.28832136910326606,0.917859568890073,0.8117703731849137
37,0,0.30312883868115614,1.0134516829250757,0.8243549947112818
38,0,0.3104099157995982,0.9660090113272235,0.8040301098376593
39,0,0.3128801761029327,0.9071662140754233,0.7709761591040892
40,0,0.31494178108985305,0.9878921226898466,0.752161918513078
41,0,0.33221672719794515,0.9313811134349231,0.7548813097817627
42,0,0.33237158305420134,0.929273810699419,0.7632351256978819
43,0,0.33332906461874057,1.0176574231459659,0.7789176621235154
44,0,0.335829900267339,0.9567387432911326,0.7773004378046524
45,0,0.3399452462568823,1.0042004478726254,0.7770308945906741
46,0,0.3448918288236405,1.029829829914649,0.7497048367554756
47,0,0.34654981904978915,0.9245947435619901,0.7494669662893844
48,0,0.3577839170109074,1.0699609648512538,0.7569003814797866
49,0,0.3617682707490583,0.9557592980608021,0.7520818872714906
50,0,0.3639001024119923,1.051385860614907,0.7396245119565901
51,0,0.37161483554527,0.927488129502626,0.735042061942812
52,0,0.37250669580517676,0.9312853910194041,0.7288636665138313
53,0,0.3845589076432385,0.9057457966144529,0.7299820604256657
54,0,0.3861882341510137,0.9839976481775925,0.7220004877199856
55,0,0.3883255059174839,0.890028540146577,0.6946183795068962
56,0,0.39007073700854106,1.0017825945369618,0.6783116334146485
57,0,0.39572375996014536,0.9789595196403286,0.6782540026896682
58,0,0.39817625916586274,1.0285649502478722,0.677009415572705
59,0,0.4034177391919714,1.0086270775016282,0.6767299543468475
60,0,0.4060825080510177,1.0411767849393392,0.6779529635198651
61,0,0.4080786486247483,1.0566220877532917,0.67059400665815
62,0,0.41331199256645795,1.0658298243005289,0.6585238874263891
63,0,0.42201588043787125,1.0518176670967636,0.6553719525034164
64,0,0.42474077757487977,1.074276676208273,0.6381650247202946
65,0,0.42677021619912764,0.9010184683353865,0.6282751989480587
66,0,0.42957376932368546,0.9200009793914231,0.6237685509664095
67,0,0.4306938068368314,0.9126440451648394,0.6217281887101482
68,0,0.4314739214780834,0.9372961527035875,0.6211073261369097
69,0,0.4315746459245912,1.0711807501689146,0.630227501827529
70,0,0.44115383344703735,1.072652628586297,0.6360574178513053
71,0,0.44211702508867773,1.064997369627098,0.6334433546084449
72,0,0.44301779840217803,0.9205982791292415,0.6248873802479393
73,0,0.4458208197322413,0.9189686164916939,0.6246051284303089
74,0,0.4459275928006636,0.9225464414979674,0.6308818938866187
75,0,0.44648036516838957,0.9761842768055071,0.6359011510958373
76,0,0.44687757895387614,1.0509476133268596,0.6321052239555024
77,0,0.4525752616010863,1.0929461010204145,0.623026656187239
78,0,0.45268065083187176,1.1317220476529923,0.6199664851283259
79,0,0.452895350774423,1.1376906087375214,0.6077492872706431
80,0,0.45532544728721347,1.1056290587945743,0.6047713166862092
81,0,0.4555429727535204,1.0904259933304754,0.6074079214455869
82,0,0.45579826411297936,1.042857200521254,0.6121529827179898
83,0,0.4570723500453082,1.0554747031524416,0.6271586733452875
84,0,0.4645121977847574,1.0615450549406742,0.6340572872064691
85,0,0.4648779879700195,1.1515609773973514,0.6219157620479132
86,0,0.46511698492213466,1.1404914997764024,0.6335036104340901
87,0,0.4654348980023625,1.0863603726192035,0.6364557142843307
88,0,0.46911706900148903,1.0851951811363827,0.6422791169122121
89,0,0.46945417530944294,1.09536351672272,0.6454176573672181
90,0,0.47008484033475145,1.1019340930183734,0.6452208047285449
91,0,0.470219133596417,1.1152009386975053,0.6318533683219764
92,0,0.47096348494385354,1.120417785214609,0.6349912549474853
93,0,0.4711501550025776,1.104068800970752,0.6495427960163233
94,0,0.47123535442715775,0.9091085943529731,0.6405769317762882
95,0,0.47136958507325943,0.8916515061529285,0.6364938190919339
96,0,0.47631970175748917,0.9251745063347454,0.6224681633533156
97,0,0.4763698940302312,0.9482156678690645,0.6239488886028816
98,0,0.4764511839019893,0.9655113527594145,0.6278044941114063
99,0,0.47667257778438693,0.9862909358572526,0.6241068793099512
